program_id,program_name,department_code,department_name,section,fund_type,fiscal_year,amount,positions,ceiling,allocation_type,category,subcategory,notes,fund_category,amount_millions,is_capital
DEF116,HAWAII ARMY AND AIR NATIONAL GUARD,DEF,DEF,Capital Improvement,P,2026,3223000.0,,,,Public Safety,,Investment Capital - Fund Type: P,Other Federal Funds,3.223,True
DEF116,HAWAII ARMY AND AIR NATIONAL GUARD,DEF,DEF,Capital Improvement,C,2026,1173000.0,,,,Public Safety,,,General Obligation Bond Fund,1.173,True
DEF118,HAWAII EMERGENCY MANAGEMENT AGENCY,AGS,AGS,Capital Improvement,P,2026,1500000.0,,,,Public Safety,,Investment Capital - Fund Type: P,Other Federal Funds,1.5,True
DEF118,HAWAII EMERGENCY MANAGEMENT AGENCY,DEF,DEF,Operating,N,2026,4156958.0,,,,Public Safety,,,Federal Funds,4.156958,False
DEF118,HAWAII EMERGENCY MANAGEMENT AGENCY,DEF,DEF,Operating,B,2026,500000.0,,,,Public Safety,,,Special Funds,0.5,False
DEF118,HAWAII EMERGENCY MANAGEMENT AGENCY,DEF,DEF,Operating,W,2026,500000.0,,,,Public Safety,,,Revolving Funds,0.5,False
DEF118,HAWAII EMERGENCY MANAGEMENT AGENCY,AGS,AGS,Capital Improvement,C,2026,6500000.0,,,,Public Safety,,,General Obligation Bond Fund,6.5,True
DEF118,HAWAII EMERGENCY MANAGEMENT AGENCY,DEF,DEF,Operating,A,2026,14097375.0,,,,Public Safety,,,General Funds,14.097375,False
DEF118,HAWAII EMERGENCY MANAGEMENT AGENCY,DEF,DEF,Operating,P,2026,22497034.0,,,,Public Safety,,,Other Federal Funds,22.497034,False
EDN100,SCHOOL-BASED BUDGETING,EDN,EDN,Operating,A,2026,1301966939.0,,,,Education,,,General Funds,1301.966939,False
EDN100,SCHOOL-BASED BUDGETING,EDN,EDN,Operating,B,2026,5251693.0,,,,Education,,,Special Funds,5.251693,False
EDN100,SCHOOL-BASED BUDGETING,EDN,EDN,Operating,N,2026,167203642.0,,,,Education,,,Federal Funds,167.203642,False
EDN100,SCHOOL-BASED BUDGETING,EDN,EDN,Operating,T,2026,13390000.0,,,,Education,,,Trust Funds,13.39,False
EDN100,SCHOOL-BASED BUDGETING,EDN,EDN,Operating,U,2026,7495605.0,,,,Education,,,Interdepartmental Transfers,7.495605,False
EDN100,SCHOOL-BASED BUDGETING,EDN,EDN,Operating,W,2026,3239686.0,,,,Education,,,Revolving Funds,3.239686,False
EDN100,SCHOOL-BASED BUDGETING,EDN,EDN,Capital Improvement,C,2026,323300000.0,,,,Education,,,General Obligation Bond Fund,323.3,True
EDN100,SCHOOL-BASED BUDGETING,EDN,EDN,Operating,P,2026,21414657.0,,,,Education,,,Other Federal Funds,21.414657,False
EDN150,SPECIAL EDUCATION AND STUDENT SUPPORT SERVICES,EDN,EDN,Operating,B,2026,250000.0,,,,Education,,,Special Funds,0.25,False
EDN150,SPECIAL EDUCATION AND STUDENT SUPPORT SERVICES,EDN,EDN,Operating,W,2026,11000000.0,,,,Education,,,Revolving Funds,11.0,False
EDN150,SPECIAL EDUCATION AND STUDENT SUPPORT SERVICES,EDN,EDN,Operating,P,2026,5950000.0,,,,Education,,,Other Federal Funds,5.95,False
EDN150,SPECIAL EDUCATION AND STUDENT SUPPORT SERVICES,EDN,EDN,Operating,A,2026,520838678.0,,,,Education,,,General Funds,520.838678,False
EDN150,SPECIAL EDUCATION AND STUDENT SUPPORT SERVICES,EDN,EDN,Operating,N,2026,60084267.0,,,,Education,,,Federal Funds,60.084267,False
EDN200,INSTRUCTIONAL SUPPORT,EDN,EDN,Operating,A,2026,92999004.0,,,,Education,,,General Funds,92.999004,False
EDN200,INSTRUCTIONAL SUPPORT,EDN,EDN,Operating,N,2026,500000.0,,,,Education,,,Federal Funds,0.5,False
EDN200,INSTRUCTIONAL SUPPORT,EDN,EDN,Operating,P,2026,273794.0,,,,Education,,,Other Federal Funds,0.273794,False
EDN300,STATE ADMINISTRATION,EDN,EDN,Operating,A,2026,48692750.0,,,,Education,,,General Funds,48.69275,False
EDN300,STATE ADMINISTRATION,EDN,EDN,Operating,N,2026,112140.0,,,,Education,,,Federal Funds,0.11214,False
EDN300,STATE ADMINISTRATION,EDN,EDN,Operating,P,2026,3807440.0,,,,Education,,,Other Federal Funds,3.80744,False
EDN400,SCHOOL SUPPORT,EDN,EDN,Operating,B,2026,44200920.0,,,,Education,,,Special Funds,44.20092,False
EDN400,SCHOOL SUPPORT,EDN,EDN,Operating,N,2026,74600000.0,,,,Education,,,Federal Funds,74.6,False
EDN400,SCHOOL SUPPORT,EDN,EDN,Operating,R,2026,150000.0,,,,Education,,,Private Contributions,0.15,False
EDN400,SCHOOL SUPPORT,EDN,EDN,Operating,W,2026,11597927.0,,,,Education,,,Revolving Funds,11.597927,False
EDN400,SCHOOL SUPPORT,EDN,EDN,Operating,P,2026,1000000.0,,,,Education,,,Other Federal Funds,1.0,False
EDN400,SCHOOL SUPPORT,EDN,EDN,Operating,A,2026,425299069.0,,,,Education,,,General Funds,425.299069,False
EDN407,PUBLIC LIBRARIES,EDN,EDN,Operating,B,2026,4000000.0,,,,Education,,,Special Funds,4.0,False
EDN407,PUBLIC LIBRARIES,EDN,EDN,Operating,N,2026,2000000.0,,,,Education,,,Federal Funds,2.0,False
EDN407,PUBLIC LIBRARIES,EDN,EDN,Operating,A,2026,47850582.0,,,,Education,,,General Funds,47.850582,False
EDN407,PUBLIC LIBRARIES,AGS,AGS,Capital Improvement,C,2026,27000000.0,,,,Education,,,General Obligation Bond Fund,27.0,True
EDN450,SCHOOL FACILITIES AUTHORITY,EDN,EDN,Operating,A,2026,1731283.0,,,,Education,,,General Funds,1.731283,False
EDN450,SCHOOL FACILITIES AUTHORITY,EDN,EDN,Capital Improvement,C,2026,55000000.0,,,,Education,,,General Obligation Bond Fund,55.0,True
EDN500,SCHOOL COMMUNITY SERVICES,EDN,EDN,Operating,B,2026,1633908.0,,,,Education,,,Special Funds,1.633908,False
EDN500,SCHOOL COMMUNITY SERVICES,EDN,EDN,Operating,A,2026,6296201.0,,,,Education,,,General Funds,6.296201,False
EDN500,SCHOOL COMMUNITY SERVICES,EDN,EDN,Operating,W,2026,23224665.0,,,,Education,,,Revolving Funds,23.224665,False
EDN500,SCHOOL COMMUNITY SERVICES,EDN,EDN,Operating,P,2026,300000.0,,,,Education,,,Other Federal Funds,0.3,False
EDN500,SCHOOL COMMUNITY SERVICES,EDN,EDN,Operating,N,2026,3266757.0,,,,Education,,,Federal Funds,3.266757,False
EDN600,CHARTER SCHOOLS,EDN,EDN,Operating,A,2026,159798565.0,,,,Education,,,General Funds,159.798565,False
EDN600,CHARTER SCHOOLS,EDN,EDN,Operating,N,2026,5042000.0,,,,Education,,,Federal Funds,5.042,False
EDN612,CHARTER SCHOOLS COMMISSION AND ADMINISTRATION,EDN,EDN,Operating,N,2026,1800000.0,,,,Education,,,Federal Funds,1.8,False
EDN612,CHARTER SCHOOLS COMMISSION AND ADMINISTRATION,EDN,EDN,Operating,A,2026,12554269.0,,,,Education,,,General Funds,12.554269,False
EDN700,EARLY LEARNING,EDN,EDN,Operating,P,2026,380000.0,,,,Education,,,Other Federal Funds,0.38,False
EDN700,EARLY LEARNING,EDN,EDN,Operating,N,2026,125628.0,,,,Education,,,Federal Funds,0.125628,False
EDN700,EARLY LEARNING,EDN,EDN,Operating,A,2026,21305769.0,,,,Education,,,General Funds,21.305769,False
EDN700,EARLY LEARNING,EDN,EDN,Operating,B,2026,3000000.0,,,,Education,,,Special Funds,3.0,False
GOV100,OFFICE OF THE GOVERNOR,GOV,GOV,Operating,A,2026,4701872.0,,,,Government Operations,,,General Funds,4.701872,False
HHL602,PLANNING AND DEVELOPMENT FOR HAWAIIAN HOMESTEADS,HHL,HHL,Operating,B,2026,101866373.0,,,,Human Services,,,Special Funds,101.866373,False
HHL602,PLANNING AND DEVELOPMENT FOR HAWAIIAN HOMESTEADS,HHL,HHL,Operating,N,2026,24126731.0,,,,Human Services,,,Federal Funds,24.126731,False
HHL602,PLANNING AND DEVELOPMENT FOR HAWAIIAN HOMESTEADS,HHL,HHL,Operating,P,2026,393600.0,,,,Human Services,,,Other Federal Funds,0.3936,False
HHL602,PLANNING AND DEVELOPMENT FOR HAWAIIAN HOMESTEADS,HHL,HHL,Operating,W,2026,7000000.0,,,,Human Services,,,Revolving Funds,7.0,False
HHL602,PLANNING AND DEVELOPMENT FOR HAWAIIAN HOMESTEADS,HHL,HHL,Capital Improvement,C,2026,20000000.0,,,,Human Services,,,General Obligation Bond Fund,20.0,True
HHL602,PLANNING AND DEVELOPMENT FOR HAWAIIAN HOMESTEADS,HHL,HHL,Operating,T,2026,3740534.0,,,,Human Services,,,Trust Funds,3.740534,False
HHL602,PLANNING AND DEVELOPMENT FOR HAWAIIAN HOMESTEADS,HHL,HHL,Operating,A,2026,10000000.0,,,,Human Services,,,General Funds,10.0,False
HHL625,ADMINISTRATION AND OPERATING SUPPORT,HHL,HHL,Operating,A,2026,18032234.0,,,,Human Services,,,General Funds,18.032234,False
HMS202,"AGED, BLIND AND DISABLED PAYMENTS",HMS,HMS,Operating,A,2026,4029480.0,,,,Human Services,,,General Funds,4.02948,False
HMS204,GENERAL ASSISTANCE PAYMENTS,HMS,HMS,Operating,A,2026,23889056.0,,,,Human Services,,,General Funds,23.889056,False
HMS204,GENERAL ASSISTANCE PAYMENTS,HMS,HMS,Operating,B,2026,3000000.0,,,,Human Services,,,Special Funds,3.0,False
HMS206,FEDERAL ASSISTANCE PAYMENTS,HMS,HMS,Operating,N,2026,8345024.0,,,,Human Services,,,Federal Funds,8.345024,False
HMS211,CASH SUPPORT FOR FAMILIES - SELF-SUFFICIENCY,HMS,HMS,Operating,A,2026,26715965.0,,,,Human Services,,,General Funds,26.715965,False
HMS211,CASH SUPPORT FOR FAMILIES - SELF-SUFFICIENCY,HMS,HMS,Operating,N,2026,44000000.0,,,,Human Services,,,Federal Funds,44.0,False
HMS220,RENTAL HOUSING SERVICES,HMS,HMS,Operating,A,2026,4694409.0,,,,Human Services,,,General Funds,4.694409,False
HMS220,RENTAL HOUSING SERVICES,HMS,HMS,Operating,N,2026,106838200.0,,,,Human Services,,,Federal Funds,106.8382,False
HMS220,RENTAL HOUSING SERVICES,HMS,HMS,Operating,W,2026,5134715.0,,,,Human Services,,,Revolving Funds,5.134715,False
HMS220,RENTAL HOUSING SERVICES,BED,BED,Capital Improvement,C,2026,68000000.0,,,,Human Services,,,General Obligation Bond Fund,68.0,True
HMS222,RENTAL ASSISTANCE SERVICES,HMS,HMS,Operating,A,2026,1557121.0,,,,Human Services,,,General Funds,1.557121,False
HMS222,RENTAL ASSISTANCE SERVICES,HMS,HMS,Operating,N,2026,73368975.0,,,,Human Services,,,Federal Funds,73.368975,False
HMS224,HOMELESS SERVICES,HMS,HMS,Operating,N,2026,814000.0,,,,Human Services,,,Federal Funds,0.814,False
HMS224,HOMELESS SERVICES,HMS,HMS,Operating,A,2026,27931773.0,,,,Human Services,,,General Funds,27.931773,False
HMS229,HAWAII PUBLIC HOUSING AUTHORITY ADMINISTRATION,HMS,HMS,Operating,W,2026,17416598.0,,,,Human Services,,,Revolving Funds,17.416598,False
HMS229,HAWAII PUBLIC HOUSING AUTHORITY ADMINISTRATION,HMS,HMS,Operating,N,2026,27864996.0,,,,Human Services,,,Federal Funds,27.864996,False
HMS229,HAWAII PUBLIC HOUSING AUTHORITY ADMINISTRATION,HMS,HMS,Operating,A,2026,502838.0,,,,Human Services,,,General Funds,0.502838,False
HMS236,CASE MANAGEMENT FOR SELF-SUFFICIENCY,HMS,HMS,Operating,P,2026,30237.0,,,,Human Services,,,Other Federal Funds,0.030237,False
HMS236,CASE MANAGEMENT FOR SELF-SUFFICIENCY,HMS,HMS,Operating,N,2026,26545359.0,,,,Human Services,,,Federal Funds,26.545359,False
HMS236,CASE MANAGEMENT FOR SELF-SUFFICIENCY,HMS,HMS,Operating,A,2026,19875373.0,,,,Human Services,,,General Funds,19.875373,False
HMS237,EMPLOYMENT AND TRAINING,HMS,HMS,Operating,N,2026,2575945.0,,,,Human Services,,,Federal Funds,2.575945,False
HMS237,EMPLOYMENT AND TRAINING,HMS,HMS,Operating,A,2026,469505.0,,,,Human Services,,,General Funds,0.469505,False
HMS238,DISABILITY DETERMINATION,HMS,HMS,Operating,N,2026,8859927.0,,,,Human Services,,,Federal Funds,8.859927,False
HMS301,CHILD PROTECTIVE SERVICES,HMS,HMS,Operating,A,2026,50570717.0,,,,Human Services,,,General Funds,50.570717,False
HMS301,CHILD PROTECTIVE SERVICES,HMS,HMS,Operating,N,2026,49452950.0,,,,Human Services,,,Federal Funds,49.45295,False
HMS301,CHILD PROTECTIVE SERVICES,HMS,HMS,Operating,B,2026,6124053.0,,,,Human Services,,,Special Funds,6.124053,False
HMS301,CHILD PROTECTIVE SERVICES,HMS,HMS,Operating,P,2026,400000.0,,,,Human Services,,,Other Federal Funds,0.4,False
HMS302,GENERAL SUPPORT FOR CHILD CARE,HMS,HMS,Operating,A,2026,2840528.0,,,,Human Services,,,General Funds,2.840528,False
HMS302,GENERAL SUPPORT FOR CHILD CARE,HMS,HMS,Operating,N,2026,14137770.0,,,,Human Services,,,Federal Funds,14.13777,False
HMS303,CHILD PROTECTIVE SERVICES PAYMENTS,HMS,HMS,Operating,A,2026,48265586.0,,,,Human Services,,,General Funds,48.265586,False
HMS303,CHILD PROTECTIVE SERVICES PAYMENTS,HMS,HMS,Operating,N,2026,31542000.0,,,,Human Services,,,Federal Funds,31.542,False
HMS305,CASH SUPPORT FOR CHILD CARE,HMS,HMS,Operating,A,2026,57811811.0,,,,Human Services,,,General Funds,57.811811,False
HMS305,CASH SUPPORT FOR CHILD CARE,HMS,HMS,Operating,N,2026,69565754.0,,,,Human Services,,,Federal Funds,69.565754,False
HMS401,HEALTH CARE PAYMENTS,HMS,HMS,Operating,A,2026,1031466906.0,,,,Human Services,,,General Funds,1031.466906,False
HMS401,HEALTH CARE PAYMENTS,HMS,HMS,Operating,B,2026,230000000.0,,,,Human Services,,,Special Funds,230.0,False
HMS401,HEALTH CARE PAYMENTS,HMS,HMS,Operating,N,2026,2291497122.0,,,,Human Services,,,Federal Funds,2291.497122,False
HMS401,HEALTH CARE PAYMENTS,HMS,HMS,Operating,P,2026,15798564.0,,,,Human Services,,,Other Federal Funds,15.798564,False
HMS401,HEALTH CARE PAYMENTS,HMS,HMS,Operating,U,2026,6781921.0,,,,Human Services,,,Interdepartmental Transfers,6.781921,False
HMS501,IN-COMMUNITY YOUTH PROGRAMS,HMS,HMS,Operating,A,2026,10764943.0,,,,Human Services,,,General Funds,10.764943,False
HMS501,IN-COMMUNITY YOUTH PROGRAMS,HMS,HMS,Operating,N,2026,2050000.0,,,,Human Services,,,Federal Funds,2.05,False
HMS503,HAWAII YOUTH CORRECTIONAL FACILITY (HYCF),AGS,AGS,Capital Improvement,C,2026,3720000.0,,,,Human Services,,,General Obligation Bond Fund,3.72,True
HMS503,HAWAII YOUTH CORRECTIONAL FACILITY (HYCF),HMS,HMS,Operating,A,2026,9992933.0,,,,Human Services,,,General Funds,9.992933,False
HMS555,OFFICE OF WELLNESS AND RESILIENCE,HMS,HMS,Operating,A,2026,1346000.0,,,,Human Services,,,General Funds,1.346,False
HMS601,ADULT PROTECTIVE AND COMMUNITY SERVICES,HMS,HMS,Operating,U,2026,387560.0,,,,Human Services,,,Interdepartmental Transfers,0.38756,False
HMS601,ADULT PROTECTIVE AND COMMUNITY SERVICES,HMS,HMS,Operating,P,2026,1321390.0,,,,Human Services,,,Other Federal Funds,1.32139,False
HMS601,ADULT PROTECTIVE AND COMMUNITY SERVICES,HMS,HMS,Operating,R,2026,10000.0,,,,Human Services,,,Private Contributions,0.01,False
HMS601,ADULT PROTECTIVE AND COMMUNITY SERVICES,HMS,HMS,Operating,N,2026,838010.0,,,,Human Services,,,Federal Funds,0.83801,False
HMS601,ADULT PROTECTIVE AND COMMUNITY SERVICES,HMS,HMS,Operating,A,2026,6875326.0,,,,Human Services,,,General Funds,6.875326,False
HMS605,COMMUNITY-BASED RESIDENTIAL & MEDICAID FACILITY SUPPORT,HMS,HMS,Operating,A,2026,17810955.0,,,,Human Services,,,General Funds,17.810955,False
HMS777,OFFICE ON HOMELESSNESS AND HOUSING SOLUTIONS,HMS,HMS,Capital Improvement,C,2026,24400000.0,,,,Human Services,,,General Obligation Bond Fund,24.4,True
HMS777,OFFICE ON HOMELESSNESS AND HOUSING SOLUTIONS,HMS,HMS,Operating,A,2026,611040.0,,,,Human Services,,,General Funds,0.61104,False
HMS802,VOCATIONAL REHABILITATION,HMS,HMS,Operating,W,2026,2000000.0,,,,Employment,,,Revolving Funds,2.0,False
HMS802,VOCATIONAL REHABILITATION,HMS,HMS,Operating,N,2026,19176876.0,,,,Employment,,,Federal Funds,19.176876,False
HMS802,VOCATIONAL REHABILITATION,HMS,HMS,Operating,A,2026,5056561.0,,,,Employment,,,General Funds,5.056561,False
HMS888,COMMISSION ON THE STATUS OF WOMEN,HMS,HMS,Operating,A,2026,184462.0,,,,Individual Rights,,,General Funds,0.184462,False
HMS901,GENERAL SUPPORT FOR SOCIAL SERVICES,HMS,HMS,Operating,A,2026,4287230.0,,,,Human Services,,,General Funds,4.28723,False
HMS901,GENERAL SUPPORT FOR SOCIAL SERVICES,HMS,HMS,Operating,N,2026,3246986.0,,,,Human Services,,,Federal Funds,3.246986,False
HMS902,GENERAL SUPPORT FOR HEALTH CARE PAYMENTS,HMS,HMS,Operating,N,2026,96345000.0,,,,Human Services,,,Federal Funds,96.345,False
HMS902,GENERAL SUPPORT FOR HEALTH CARE PAYMENTS,HMS,HMS,Operating,B,2026,30104367.0,,,,Human Services,,,Special Funds,30.104367,False
HMS902,GENERAL SUPPORT FOR HEALTH CARE PAYMENTS,HMS,HMS,Operating,A,2026,16133771.0,,,,Human Services,,,General Funds,16.133771,False
HMS902,GENERAL SUPPORT FOR HEALTH CARE PAYMENTS,HMS,HMS,Operating,P,2026,1200000.0,,,,Human Services,,,Other Federal Funds,1.2,False
HMS903,GENERAL SUPPORT FOR SELF-SUFFICIENCY SERVICES,HMS,HMS,Operating,N,2026,95422009.0,,,,Human Services,,,Federal Funds,95.422009,False
HMS903,GENERAL SUPPORT FOR SELF-SUFFICIENCY SERVICES,HMS,HMS,Operating,P,2026,19560000.0,,,,Human Services,,,Other Federal Funds,19.56,False
HMS903,GENERAL SUPPORT FOR SELF-SUFFICIENCY SERVICES,HMS,HMS,Operating,A,2026,48609196.0,,,,Human Services,,,General Funds,48.609196,False
HMS904,GENERAL ADMINISTRATION - DHS,HMS,HMS,Operating,A,2026,18703261.0,,,,Human Services,,,General Funds,18.703261,False
HMS904,GENERAL ADMINISTRATION - DHS,HMS,HMS,Operating,N,2026,17288921.0,,,,Human Services,,,Federal Funds,17.288921,False
HMS904,GENERAL ADMINISTRATION - DHS,HMS,HMS,Capital Improvement,C,2026,10000000.0,,,,Human Services,,,General Obligation Bond Fund,10.0,True
HRD102,"WORKFORCE ATTRACTION, SELECTION, CLASSIFICATION, AND",HRD,HRD,Operating,A,2026,28276844.0,,,,Government Operations,,,General Funds,28.276844,False
HRD102,"WORKFORCE ATTRACTION, SELECTION, CLASSIFICATION, AND",HRD,HRD,Operating,B,2026,700000.0,,,,Government Operations,,,Special Funds,0.7,False
HRD102,"WORKFORCE ATTRACTION, SELECTION, CLASSIFICATION, AND",HRD,HRD,Operating,U,2026,5178161.0,,,,Government Operations,,,Interdepartmental Transfers,5.178161,False
HRD191,SUPPORTING SERVICES – HUMAN RESOURCES DEVELOPMENT,HRD,HRD,Operating,A,2026,2897063.0,,,,Government Operations,,,General Funds,2.897063,False
HTH100,COMMUNICABLE DISEASE AND PUBLIC HEALTH NURSING,AGS,AGS,Capital Improvement,C,2026,8000000.0,,,,Health,,,General Obligation Bond Fund,8.0,True
HTH100,COMMUNICABLE DISEASE AND PUBLIC HEALTH NURSING,HTH,HTH,Operating,A,2026,33001090.0,,,,Health,,,General Funds,33.00109,False
HTH100,COMMUNICABLE DISEASE AND PUBLIC HEALTH NURSING,HTH,HTH,Operating,U,2026,637849.0,,,,Health,,,Interdepartmental Transfers,0.637849,False
HTH100,COMMUNICABLE DISEASE AND PUBLIC HEALTH NURSING,HTH,HTH,Operating,N,2026,8827137.0,,,,Health,,,Federal Funds,8.827137,False
HTH100,COMMUNICABLE DISEASE AND PUBLIC HEALTH NURSING,HTH,HTH,Operating,P,2026,5311894.0,,,,Health,,,Other Federal Funds,5.311894,False
HTH131,DISEASE OUTBREAK CONTROL,HTH,HTH,Operating,A,2026,2333942.0,,,,Health,,,General Funds,2.333942,False
HTH131,DISEASE OUTBREAK CONTROL,HTH,HTH,Operating,N,2026,20255445.0,,,,Health,,,Federal Funds,20.255445,False
HTH131,DISEASE OUTBREAK CONTROL,HTH,HTH,Operating,P,2026,9378970.0,,,,Health,,,Other Federal Funds,9.37897,False
HTH210,HAWAII HEALTH SYSTEMS CORPORATION – CORPORATE OFFICE,HTH,HTH,Operating,B,2026,17509280.0,,,,Health,,,Special Funds,17.50928,False
HTH211,KAHUKU HOSPITAL,HTH,HTH,Operating,A,2026,2157500.0,,,,Health,,,General Funds,2.1575,False
HTH211,KAHUKU HOSPITAL,HTH,HTH,Capital Improvement,C,2026,5800000.0,,,,Health,,,General Obligation Bond Fund,5.8,True
HTH212,HAWAII HEALTH SYSTEMS CORPORATION – REGIONS,HTH,HTH,Capital Improvement,C,2026,28839000.0,,,,Health,,,General Obligation Bond Fund,28.839,True
HTH212,HAWAII HEALTH SYSTEMS CORPORATION – REGIONS,HTH,HTH,Operating,A,2026,216537303.0,,,,Health,,,General Funds,216.537303,False
HTH212,HAWAII HEALTH SYSTEMS CORPORATION – REGIONS,HTH,HTH,Operating,B,2026,582286185.0,,,,Health,,,Special Funds,582.286185,False
HTH213,ALII COMMUNITY CARE,HTH,HTH,Operating,B,2026,3500000.0,,,,Health,,,Special Funds,3.5,False
HTH214,"MAUI HEALTH SYSTEM, A KFH LLC",HTH,HTH,Operating,A,2026,12000000.0,,,,Health,,,General Funds,12.0,False
HTH214,"MAUI HEALTH SYSTEM, A KFH LLC",HTH,HTH,Capital Improvement,C,2026,6000000.0,,,,Health,,,General Obligation Bond Fund,6.0,True
HTH215,HHSC - OAHU REGION,HTH,HTH,Operating,A,2026,8000000.0,,,,Health,,,General Funds,8.0,False
HTH215,HHSC - OAHU REGION,HTH,HTH,Operating,B,2026,48500000.0,,,,Health,,,Special Funds,48.5,False
HTH215,HHSC - OAHU REGION,HTH,HTH,Capital Improvement,C,2026,5600000.0,,,,Health,,,General Obligation Bond Fund,5.6,True
HTH420,ADULT MENTAL HEALTH - OUTPATIENT,HTH,HTH,Operating,B,2026,11610000.0,,,,Health,,,Special Funds,11.61,False
HTH420,ADULT MENTAL HEALTH - OUTPATIENT,HTH,HTH,Operating,P,2026,137363.0,,,,Health,,,Other Federal Funds,0.137363,False
HTH420,ADULT MENTAL HEALTH - OUTPATIENT,HTH,HTH,Operating,N,2026,2333370.0,,,,Health,,,Federal Funds,2.33337,False
HTH420,ADULT MENTAL HEALTH - OUTPATIENT,HTH,HTH,Operating,A,2026,89622044.0,,,,Health,,,General Funds,89.622044,False
HTH430,ADULT MENTAL HEALTH - INPATIENT,AGS,AGS,Capital Improvement,C,2026,23650000.0,,,,Health,,,General Obligation Bond Fund,23.65,True
HTH430,ADULT MENTAL HEALTH - INPATIENT,HTH,HTH,Operating,A,2026,157045865.0,,,,Health,,,General Funds,157.045865,False
HTH440,ALCOHOL AND DRUG ABUSE DIVISION,HTH,HTH,Operating,B,2026,750000.0,,,,Health,,,Special Funds,0.75,False
HTH440,ALCOHOL AND DRUG ABUSE DIVISION,HTH,HTH,Operating,N,2026,9038656.0,,,,Health,,,Federal Funds,9.038656,False
HTH440,ALCOHOL AND DRUG ABUSE DIVISION,HTH,HTH,Operating,P,2026,6654376.0,,,,Health,,,Other Federal Funds,6.654376,False
HTH440,ALCOHOL AND DRUG ABUSE DIVISION,HTH,HTH,Operating,A,2026,20395713.0,,,,Health,,,General Funds,20.395713,False
HTH460,CHILD AND ADOLESCENT MENTAL HEALTH,HTH,HTH,Operating,N,2026,2339630.0,,,,Health,,,Federal Funds,2.33963,False
HTH460,CHILD AND ADOLESCENT MENTAL HEALTH,HTH,HTH,Operating,U,2026,2281992.0,,,,Health,,,Interdepartmental Transfers,2.281992,False
HTH460,CHILD AND ADOLESCENT MENTAL HEALTH,HTH,HTH,Operating,A,2026,63631355.0,,,,Health,,,General Funds,63.631355,False
HTH460,CHILD AND ADOLESCENT MENTAL HEALTH,HTH,HTH,Operating,B,2026,15375579.0,,,,Health,,,Special Funds,15.375579,False
HTH495,BEHAVIORAL HEALTH ADMINISTRATION,HTH,HTH,Operating,A,2026,210907.0,,,,Health,,,General Funds,0.210907,False
HTH501,DEVELOPMENTAL DISABILITIES,HTH,HTH,Operating,B,2026,7747738.0,,,,Health,,,Special Funds,7.747738,False
HTH501,DEVELOPMENTAL DISABILITIES,HTH,HTH,Operating,A,2026,121506572.0,,,,Health,,,General Funds,121.506572,False
HTH520,DISABILITY AND COMMUNICATIONS ACCESS BOARD,HTH,HTH,Operating,A,2026,724846.0,,,,Human Services,,,General Funds,0.724846,False
HTH520,DISABILITY AND COMMUNICATIONS ACCESS BOARD,HTH,HTH,Operating,U,2026,314641.0,,,,Human Services,,,Interdepartmental Transfers,0.314641,False
HTH520,DISABILITY AND COMMUNICATIONS ACCESS BOARD,HTH,HTH,Operating,B,2026,2186855.0,,,,Human Services,,,Special Funds,2.186855,False
HTH560,FAMILY HEALTH SERVICES,HTH,HTH,Operating,P,2026,12523019.0,,,,Health,,,Other Federal Funds,12.523019,False
HTH560,FAMILY HEALTH SERVICES,HTH,HTH,Operating,U,2026,101558.0,,,,Health,,,Interdepartmental Transfers,0.101558,False
HTH560,FAMILY HEALTH SERVICES,HTH,HTH,Operating,N,2026,38121215.0,,,,Health,,,Federal Funds,38.121215,False
HTH560,FAMILY HEALTH SERVICES,HTH,HTH,Operating,B,2026,17965804.0,,,,Health,,,Special Funds,17.965804,False
HTH560,FAMILY HEALTH SERVICES,HTH,HTH,Operating,A,2026,45499911.0,,,,Health,,,General Funds,45.499911,False
HTH590,CHRONIC DISEASE PREVENTION AND HEALTH PROMOTION,HTH,HTH,Operating,A,2026,7041748.0,,,,Health,,,General Funds,7.041748,False
HTH590,CHRONIC DISEASE PREVENTION AND HEALTH PROMOTION,HTH,HTH,Operating,B,2026,48706356.0,,,,Health,,,Special Funds,48.706356,False
HTH590,CHRONIC DISEASE PREVENTION AND HEALTH PROMOTION,HTH,HTH,Operating,P,2026,6740166.0,,,,Health,,,Other Federal Funds,6.740166,False
HTH590,CHRONIC DISEASE PREVENTION AND HEALTH PROMOTION,HTH,HTH,Operating,U,2026,1192408.0,,,,Health,,,Interdepartmental Transfers,1.192408,False
HTH595,HEALTH RESOURCES ADMINISTRATION,HTH,HTH,Operating,A,2026,244093.0,,,,Health,,,General Funds,0.244093,False
HTH596,OFFICE OF MEDICAL CANNABIS CONTROL & REGULATION,HTH,HTH,Operating,A,2026,3109260.0,,,,Health,,,General Funds,3.10926,False
HTH596,OFFICE OF MEDICAL CANNABIS CONTROL & REGULATION,HTH,HTH,Operating,B,2026,2578518.0,,,,Health,,,Special Funds,2.578518,False
HTH610,ENVIRONMENTAL HEALTH SERVICES,HTH,HTH,Operating,B,2026,4487489.0,,,,Health,,,Special Funds,4.487489,False
HTH610,ENVIRONMENTAL HEALTH SERVICES,HTH,HTH,Operating,A,2026,9207720.0,,,,Health,,,General Funds,9.20772,False
